E      ; sig
1206.326 ; 9.272602
1206.475 ; 9.286604
1206.624 ; 9.178412
1206.922 ; 8.692001
1207.071 ; 8.373763
1207.219 ; 8.046331
1207.29 ; 7.892081
1207.361 ; 7.742419
1207.432 ; 7.598888
1207.503 ; 7.462667
1207.574 ; 7.334581
1207.645 ; 7.215141
1207.716 ; 7.10458
1207.787 ; 7.002891
1207.858 ; 6.909873
1207.929 ; 6.825175
1208.0 ; 6.748334
1208.071 ; 6.678808
1208.142 ; 6.616016
1208.213 ; 6.559354
1208.284 ; 6.508225
1208.355 ; 6.462051
1208.426 ; 6.420284
1208.497 ; 6.382418
1208.568 ; 6.347989
1208.639 ; 6.31658
1208.71 ; 6.28782
1208.781 ; 6.261381
1208.852 ; 6.236976
1208.923 ; 6.214357
1208.994 ; 6.19331
1209.065 ; 6.173648
1209.207 ; 6.137872
1209.349 ; 6.106011
1209.491 ; 6.077317
1209.633 ; 6.051232
1209.775 ; 6.027335
1210.059 ; 5.984866
1210.343 ; 5.948027
1210.627 ; 5.91556
1210.884 ; 5.889198
1211.141 ; 5.865191
1211.398 ; 5.843154
1211.655 ; 5.822788
1212.169 ; 5.78615
1212.682 ; 5.753908
1213.196 ; 5.724952
1213.709 ; 5.698682
1214.223 ; 5.67446
1214.736 ; 5.65197
1215.115 ; 5.636244
1215.494 ; 5.621153
1215.873 ; 5.606605
1216.251 ; 5.592559
1216.441 ; 5.585654
1216.63 ; 5.57888
1216.819 ; 5.572199
1216.914 ; 5.568876
1217.008 ; 5.565613
1217.103 ; 5.562343
1217.198 ; 5.559104
1217.293 ; 5.5559
1217.387 ; 5.552772
1217.482 ; 5.549662
1217.576 ; 5.546648
1217.624 ; 5.545138
1217.671 ; 5.54368
1217.718 ; 5.542247
1217.765 ; 5.540841
1217.833 ; 5.538861
1217.901 ; 5.536953
1217.969 ; 5.53513
1218.036 ; 5.533428
1218.104 ; 5.53181
1218.171 ; 5.530336
1218.239 ; 5.528978
1218.306 ; 5.527788
1218.374 ; 5.526746
1218.441 ; 5.525895
1218.509 ; 5.525219
1218.576 ; 5.524749
1218.644 ; 5.524474
1218.711 ; 5.524406
1218.846 ; 5.524861
1218.988 ; 5.526103
1219.13 ; 5.527913
1219.414 ; 5.531789
1219.556 ; 5.532914
1219.698 ; 5.532827
1219.846 ; 5.530977
1219.973 ; 5.527697
1220.0 ; 5.526785
1220.104 ; 5.522565
1220.227 ; 5.516164
1220.258 ; 5.514324
1220.381 ; 5.506217
1220.503 ; 5.497101
1220.718 ; 5.479347
1220.933 ; 5.460891
1221.056 ; 5.450581
1221.179 ; 5.440695
1221.302 ; 5.431347
1221.363 ; 5.426928
1221.424 ; 5.422655
1221.486 ; 5.418459
1221.547 ; 5.41447
1221.608 ; 5.410612
1221.669 ; 5.406877
1221.731 ; 5.403195
1221.792 ; 5.399675
1221.853 ; 5.396244
1221.914 ; 5.392891
1221.975 ; 5.389604
1222.036 ; 5.386372
1222.113 ; 5.382354
1222.19 ; 5.378386
1222.267 ; 5.374448
1222.343 ; 5.370574
1222.42 ; 5.366647
1222.497 ; 5.362703
1222.574 ; 5.358731
1222.65 ; 5.354772
1222.727 ; 5.350712
1222.804 ; 5.346593
1222.881 ; 5.342408
1222.957 ; 5.338205
1223.11 ; 5.329496
1223.263 ; 5.320411
1223.409 ; 5.31134
1223.555 ; 5.301822
1223.846 ; 5.281282
1224.138 ; 5.258065
1224.284 ; 5.245234
1224.429 ; 5.231519
1224.575 ; 5.216571
1224.721 ; 5.20029
1224.867 ; 5.182452
1224.94 ; 5.172871
1225.012 ; 5.162944
1225.085 ; 5.152364
1225.158 ; 5.141231
1225.231 ; 5.129515
1225.303 ; 5.117364
1225.376 ; 5.104424
1225.449 ; 5.090853
1225.522 ; 5.076662
1225.594 ; 5.062091
1225.667 ; 5.046794
1225.74 ; 5.031065
1225.813 ; 5.015043
1225.886 ; 4.998917
1225.959 ; 4.982937
1226.032 ; 4.967419
1226.105 ; 4.952753
1226.177 ; 4.939581
1226.25 ; 4.928081
1226.323 ; 4.919079
1226.396 ; 4.913283
1226.468 ; 4.911464
1226.541 ; 4.914391
1226.614 ; 4.922979
1226.687 ; 4.938097
1226.759 ; 4.960227
1226.905 ; 5.03013
1227.051 ; 5.137387
1227.342 ; 5.466648
1227.503 ; 5.704784
1227.663 ; 5.9638
1227.748 ; 6.103835
1227.832 ; 6.239766
1227.847 ; 6.263536
1227.89 ; 6.330514
1227.933 ; 6.395445
1228.0 ; 6.491595
1228.039 ; 6.544261
1228.145 ; 6.672849
1228.308 ; 6.821703
1228.443 ; 6.894824
1228.578 ; 6.921747
1228.828 ; 6.863324
1228.953 ; 6.793186
1229.078 ; 6.705227
1229.204 ; 6.605812
1229.329 ; 6.503022
1229.392 ; 6.451383
1229.454 ; 6.401416
1229.517 ; 6.351966
1229.579 ; 6.304965
1229.642 ; 6.259186
1229.704 ; 6.216288
1229.767 ; 6.175027
1229.829 ; 6.136789
1229.892 ; 6.100366
1229.954 ; 6.066891
1230.017 ; 6.035228
1230.079 ; 6.006296
1230.142 ; 5.979052
1230.204 ; 5.954239
1230.267 ; 5.930925
1230.329 ; 5.909713
1230.392 ; 5.889782
1230.454 ; 5.87163
1230.517 ; 5.854542
1230.579 ; 5.838939
1230.642 ; 5.824201
1230.704 ; 5.810691
1230.767 ; 5.797876
1230.829 ; 5.786074
1230.892 ; 5.774824
1230.954 ; 5.764412
1231.079 ; 5.745161
1231.204 ; 5.72789
1231.329 ; 5.712257
1231.454 ; 5.697997
1231.579 ; 5.684898
1231.829 ; 5.661553
1232.079 ; 5.641239
1232.272 ; 5.627205
1232.464 ; 5.614423
1232.657 ; 5.602587
1232.849 ; 5.591682
1233.234 ; 5.572005
1233.618 ; 5.554751
1233.926 ; 5.5423
1234.234 ; 5.530889
1234.388 ; 5.525532
1234.542 ; 5.520393
1234.696 ; 5.515466
1234.849 ; 5.510785
1234.946 ; 5.507933
1235.042 ; 5.505206
1235.138 ; 5.502587
1235.234 ; 5.50009
1235.331 ; 5.497714
1235.427 ; 5.495537
1235.475 ; 5.494527
1235.523 ; 5.493575
1235.571 ; 5.49269
1235.619 ; 5.491878
1235.668 ; 5.491135
1235.716 ; 5.490499
1235.764 ; 5.489966
1235.812 ; 5.489547
1235.86 ; 5.489254
1235.908 ; 5.489101
1235.956 ; 5.489101
1236.004 ; 5.489271
1236.052 ; 5.489626
1236.1 ; 5.490183
1236.148 ; 5.490959
1236.196 ; 5.491972
1236.244 ; 5.493238
1236.292 ; 5.494776
1236.34 ; 5.496602
1236.388 ; 5.498732
1236.485 ; 5.504024
1236.581 ; 5.51064
1236.677 ; 5.518683
1236.773 ; 5.528155
1236.869 ; 5.53899
1236.965 ; 5.551043
1237.157 ; 5.577803
1237.36 ; 5.607158
1237.562 ; 5.632995
1237.668 ; 5.643562
1237.773 ; 5.651179
1237.888 ; 5.655692
1238.0 ; 5.655858
1238.119 ; 5.651311
1238.254 ; 5.640479
1238.355 ; 5.628829
1238.456 ; 5.614641
1238.523 ; 5.604094
1238.568 ; 5.596606
1238.691 ; 5.574966
1238.814 ; 5.552477
1239.06 ; 5.508864
1239.184 ; 5.489087
1239.307 ; 5.471562
1239.369 ; 5.463588
1239.43 ; 5.456316
1239.492 ; 5.449502
1239.553 ; 5.443354
1239.615 ; 5.437649
1239.676 ; 5.432543
1239.738 ; 5.427838
1239.799 ; 5.423652
1239.861 ; 5.419811
1239.922 ; 5.416402
1239.984 ; 5.413278
1240.045 ; 5.410502
1240.118 ; 5.407524
1240.191 ; 5.40487
1240.264 ; 5.402491
1240.336 ; 5.400373
1240.409 ; 5.398418
1240.482 ; 5.396625
1240.555 ; 5.394965
1240.627 ; 5.393436
1240.7 ; 5.391974
1240.773 ; 5.390584
1240.846 ; 5.389255
1240.918 ; 5.387991
1240.991 ; 5.38675
1241.064 ; 5.385541
1241.209 ; 5.383217
1241.355 ; 5.380955
1241.5 ; 5.378767
1241.646 ; 5.37661
1241.791 ; 5.374506
1242.082 ; 5.370378
1242.373 ; 5.366357
1242.732 ; 5.361522
1243.09 ; 5.356823
1243.448 ; 5.352232
1243.806 ; 5.347738
1244.165 ; 5.34332
1244.523 ; 5.338995
1245.239 ; 5.330564
1245.956 ; 5.322383
1246.672 ; 5.314445
1247.389 ; 5.306705
1248.105 ; 5.299167
1249.537 ; 5.284552
1250.97 ; 5.270432
1252.403 ; 5.256731
1253.836 ; 5.243362
1255.268 ; 5.230263
1258.134 ; 5.204489
1260.999 ; 5.17885
1262.791 ; 5.162613
1264.582 ; 5.146107
1266.373 ; 5.128975
1268.164 ; 5.110955
1269.955 ; 5.091629
1270.851 ; 5.081286
1271.746 ; 5.070385
1272.642 ; 5.058792
1273.537 ; 5.046293
1274.433 ; 5.032591
1275.328 ; 5.017393
1275.911 ; 5.006465
1276.493 ; 4.99454
1277.075 ; 4.981342
1277.657 ; 4.966505
1277.948 ; 4.958323
1278.239 ; 4.949531
1278.53 ; 4.94003
1278.821 ; 4.9297
1279.112 ; 4.918388
1279.403 ; 4.905895
1279.694 ; 4.89196
1279.985 ; 4.876223
1280.232 ; 4.861084
1280.355 ; 4.852801
1280.478 ; 4.843937
1280.601 ; 4.834417
1280.724 ; 4.824148
1280.847 ; 4.813029
1280.97 ; 4.800942
1281.032 ; 4.794443
1281.094 ; 4.78765
1281.156 ; 4.780548
1281.217 ; 4.773242
1281.279 ; 4.76548
1281.34 ; 4.757502
1281.402 ; 4.749035
1281.463 ; 4.740351
1281.525 ; 4.731166
1281.586 ; 4.721783
1281.648 ; 4.711915
1281.709 ; 4.701905
1281.771 ; 4.691469
1281.832 ; 4.680997
1281.894 ; 4.670219
1281.955 ; 4.659575
1282.017 ; 4.648831
1282.079 ; 4.6383
1282.141 ; 4.628148
1282.202 ; 4.618717
1282.264 ; 4.609912
1282.325 ; 4.602254
1282.387 ; 4.595759
1282.448 ; 4.590919
1282.51 ; 4.587883
1282.571 ; 4.587064
1282.694 ; 4.593259
1282.817 ; 4.612089
1282.94 ; 4.645885
1283.186 ; 4.764542
1283.432 ; 4.951112
1283.567 ; 5.076483
1283.701 ; 5.210236
1283.847 ; 5.358264
1283.869 ; 5.380186
1283.953 ; 5.461761
1284.0 ; 5.505442
1284.048 ; 5.548194
1284.168 ; 5.644909
1284.26 ; 5.707277
1284.351 ; 5.757425
1284.511 ; 5.815557
1284.671 ; 5.835159
1284.968 ; 5.783627
1285.117 ; 5.726818
1285.265 ; 5.658954
1285.34 ; 5.62224
1285.414 ; 5.585417
1285.488 ; 5.548586
1285.562 ; 5.512243
1285.637 ; 5.476316
1285.711 ; 5.442075
1285.785 ; 5.409256
1285.859 ; 5.378007
1285.934 ; 5.348015
1286.008 ; 5.320102
1286.082 ; 5.293827
1286.156 ; 5.269128
1286.23 ; 5.24591
1286.304 ; 5.224061
1286.378 ; 5.203455
1286.452 ; 5.18396
1286.521 ; 5.166663
1286.589 ; 5.150341
1286.658 ; 5.134408
1286.726 ; 5.119226
1286.795 ; 5.104253
1286.863 ; 5.089832
1286.932 ; 5.075452
1287.0 ; 5.061452
1287.092 ; 5.042651
1287.183 ; 5.024068
1287.275 ; 5.005153
1287.366 ; 4.986202
1287.458 ; 4.966711
1287.549 ; 4.947053
1287.595 ; 4.93697
1287.64 ; 4.927015
1287.686 ; 4.916757
1287.731 ; 4.906652
1287.777 ; 4.896272
1287.823 ; 4.885864
1287.869 ; 4.875459
1287.914 ; 4.865319
1287.96 ; 4.855037
1288.006 ; 4.844892
1288.052 ; 4.834943
1288.097 ; 4.825467
1288.143 ; 4.816119
1288.189 ; 4.807198
1288.28 ; 4.791191
1288.371 ; 4.778076
1288.462 ; 4.768813
1288.554 ; 4.764443
1288.645 ; 4.766192
1288.737 ; 4.775262
1288.828 ; 4.79255
1289.011 ; 4.856064
1289.193 ; 4.960972
1289.388 ; 5.118726
1289.582 ; 5.312798
1289.685 ; 5.424945
1289.788 ; 5.539021
1289.868 ; 5.626551
1289.953 ; 5.716334
1290.0 ; 5.76381
1290.048 ; 5.810261
1290.178 ; 5.923232
1290.33 ; 6.026045
1290.47 ; 6.088488
1290.61 ; 6.1188
1290.876 ; 6.095949
1291.009 ; 6.053239
1291.141 ; 5.997084
1291.274 ; 5.931963
1291.341 ; 5.897468
1291.407 ; 5.863101
1291.474 ; 5.828295
1291.54 ; 5.794486
1291.607 ; 5.76099
1291.673 ; 5.729077
1291.74 ; 5.697992
1291.806 ; 5.668813
1291.873 ; 5.640757
1291.939 ; 5.614717
1292.006 ; 5.58992
1292.072 ; 5.56709
1292.138 ; 5.545804
1292.204 ; 5.526001
1292.271 ; 5.507339
1292.337 ; 5.490289
1292.404 ; 5.474242
1292.47 ; 5.459584
1292.537 ; 5.445777
1292.603 ; 5.433142
1292.67 ; 5.421208
1292.736 ; 5.410251
1292.803 ; 5.399863
1292.869 ; 5.390283
1292.936 ; 5.381159
1293.002 ; 5.372705
1293.069 ; 5.364613
1293.135 ; 5.357079
1293.268 ; 5.343056
1293.401 ; 5.33036
1293.534 ; 5.318774
1293.667 ; 5.308129
1293.8 ; 5.298288
1294.066 ; 5.280608
1294.331 ; 5.265142
1294.673 ; 5.247646
1295.015 ; 5.232326
1295.357 ; 5.218717
1295.698 ; 5.206521
1296.04 ; 5.195423
1296.382 ; 5.185275
1296.724 ; 5.175931
1297.065 ; 5.167298
1297.749 ; 5.151665
1298.432 ; 5.137816
1299.116 ; 5.12531
1299.799 ; 5.113918
1300.812 ; 5.098618
1301.825 ; 5.084801
1302.838 ; 5.072154
1303.85 ; 5.060424
1304.863 ; 5.049336
1305.876 ; 5.038812
1307.901 ; 5.019104
1309.927 ; 5.000756
1311.952 ; 4.983281
1313.977 ; 4.966354
1316.002 ; 4.949844
1318.23 ; 4.932022
1320.458 ; 4.914346
1322.686 ; 4.896731
1324.914 ; 4.879046
1327.142 ; 4.861194
1329.37 ; 4.843088
1330.484 ; 4.833919
1331.598 ; 4.824657
1332.712 ; 4.815288
1333.826 ; 4.805807
1334.636 ; 4.798843
1335.446 ; 4.79182
1335.902 ; 4.787841
1336.358 ; 4.783846
1336.814 ; 4.779837
1337.269 ; 4.775827
1337.497 ; 4.773818
1337.725 ; 4.771809
1337.953 ; 4.769805
1338.181 ; 4.767808
1338.409 ; 4.765825
1338.523 ; 4.764842
1338.637 ; 4.763867
1338.751 ; 4.762905
1338.865 ; 4.761958
1338.979 ; 4.761035
1339.092 ; 4.760152
1339.187 ; 4.759443
1339.282 ; 4.758776
1339.377 ; 4.758163
1339.425 ; 4.757879
1339.472 ; 4.75762
1339.52 ; 4.757378
1339.567 ; 4.757167
1339.615 ; 4.75698
1339.662 ; 4.756829
1339.71 ; 4.75671
1339.757 ; 4.756634
1339.805 ; 4.7566
1339.852 ; 4.756615
1339.9 ; 4.756685
1339.947 ; 4.756811
1339.995 ; 4.757005
1340.042 ; 4.757264
1340.09 ; 4.757604
1340.137 ; 4.758016
1340.185 ; 4.758524
1340.232 ; 4.759112
1340.327 ; 4.760594
1340.422 ; 4.762499
1340.517 ; 4.764854
1340.611 ; 4.767642
1340.694 ; 4.77048
1340.776 ; 4.773617
1340.941 ; 4.780804
1341.27 ; 4.796936
1341.447 ; 4.804997
1341.624 ; 4.811245
1341.719 ; 4.813491
1341.814 ; 4.814795
1341.946 ; 4.814879
1342.0 ; 4.814307
1342.104 ; 4.812212
1342.239 ; 4.807618
1342.284 ; 4.805652
1342.42 ; 4.798573
1342.555 ; 4.790196
1343.098 ; 4.752844
1343.196 ; 4.746905
1343.294 ; 4.741502
1343.392 ; 4.7367
1343.489 ; 4.732579
1343.587 ; 4.729083
1343.636 ; 4.727592
1343.685 ; 4.726274
1343.734 ; 4.725132
1343.783 ; 4.724167
1343.832 ; 4.723382
1343.88 ; 4.722788
1343.944 ; 4.722272
1344.008 ; 4.722077
1344.072 ; 4.722212
1344.136 ; 4.722687
1344.2 ; 4.72351
1344.264 ; 4.724695
1344.328 ; 4.726251
1344.392 ; 4.728188
1344.456 ; 4.730515
1344.52 ; 4.733237
1344.584 ; 4.736356
1344.648 ; 4.739869
1344.776 ; 4.748036
1344.904 ; 4.757585
1345.416 ; 4.801981
1345.559 ; 4.812751
1345.702 ; 4.821057
1345.867 ; 4.82653
1345.964 ; 4.82736
1346.0 ; 4.827193
1346.114 ; 4.82495
1346.262 ; 4.818287
1346.356 ; 4.812052
1346.449 ; 4.804574
1346.636 ; 4.786554
1346.823 ; 4.766318
1347.011 ; 4.745817
1347.198 ; 4.726926
1347.292 ; 4.718352
1347.386 ; 4.710502
1347.48 ; 4.70341
1347.573 ; 4.697141
1347.627 ; 4.693832
1347.681 ; 4.690758
1347.735 ; 4.687908
1347.788 ; 4.685319
1347.842 ; 4.682879
1347.895 ; 4.680667
1347.949 ; 4.678585
1348.002 ; 4.676699
1348.056 ; 4.674923
1348.109 ; 4.67331
1348.163 ; 4.671787
1348.216 ; 4.670398
1348.27 ; 4.669079
1348.323 ; 4.66787
1348.377 ; 4.666714
1348.43 ; 4.665645
1348.484 ; 4.664615
1348.537 ; 4.663655
1348.591 ; 4.662721
1348.644 ; 4.661842
1348.698 ; 4.66098
1348.751 ; 4.660162
1348.858 ; 4.658579
1348.965 ; 4.657067
1349.072 ; 4.655606
1349.179 ; 4.65418
1349.286 ; 4.65278
1349.394 ; 4.651386
1349.501 ; 4.650017
1349.608 ; 4.648659
1349.715 ; 4.647309
1349.823 ; 4.645955
1349.93 ; 4.644623
1350.037 ; 4.643304
1350.144 ; 4.642001
1350.251 ; 4.640722
1350.358 ; 4.639477
1350.412 ; 4.638865
1350.465 ; 4.638277
1350.519 ; 4.637695
1350.572 ; 4.637142
1350.626 ; 4.6366
1350.68 ; 4.636082
1350.734 ; 4.635594
1350.787 ; 4.635146
1350.841 ; 4.634727
1350.894 ; 4.634355
1350.948 ; 4.634023
1351.001 ; 4.633748
1351.055 ; 4.633524
1351.108 ; 4.633365
1351.162 ; 4.633271
1351.215 ; 4.63325
1351.269 ; 4.633308
1351.322 ; 4.633448
1351.376 ; 4.63368
1351.429 ; 4.633999
1351.523 ; 4.634799
1351.617 ; 4.63591
1351.711 ; 4.637336
1351.804 ; 4.639046
1351.991 ; 4.643279
1352.178 ; 4.648225
1352.379 ; 4.653605
1352.58 ; 4.658061
1352.687 ; 4.65969
1352.794 ; 4.660617
1352.937 ; 4.660576
1353.0 ; 4.660054
1353.112 ; 4.658341
1353.229 ; 4.655501
1353.288 ; 4.653684
1353.414 ; 4.649029
1353.539 ; 4.643536
1353.772 ; 4.631792
1354.004 ; 4.619499
1354.14 ; 4.612566
1354.276 ; 4.606077
1354.344 ; 4.603037
1354.412 ; 4.600146
1354.48 ; 4.597407
1354.547 ; 4.594857
1354.615 ; 4.592419
1354.683 ; 4.590125
1354.751 ; 4.58797
1354.818 ; 4.585973
1354.886 ; 4.584066
1354.954 ; 4.582268
1355.022 ; 4.580569
1355.089 ; 4.578983
1355.138 ; 4.577871
1355.186 ; 4.576819
1355.235 ; 4.575777
1355.283 ; 4.574786
1355.332 ; 4.573802
1355.38 ; 4.572861
1355.429 ; 4.571921
1355.477 ; 4.57102
1355.526 ; 4.570116
1355.574 ; 4.569244
1355.623 ; 4.568367
1355.671 ; 4.567518
1355.768 ; 4.565829
1355.864 ; 4.564184
1355.927 ; 4.563115
1355.99 ; 4.562051
1356.116 ; 4.559936
1356.242 ; 4.557829
1356.368 ; 4.555723
1356.494 ; 4.553615
1356.62 ; 4.5515
1356.872 ; 4.547243
1357.124 ; 4.542939
1357.376 ; 4.53858
1357.88 ; 4.52968
1358.384 ; 4.520504
1358.888 ; 4.511018
1359.392 ; 4.501185
1359.895 ; 4.490985
1360.748 ; 4.472676
1361.601 ; 4.452863
1362.454 ; 4.431206
1363.306 ; 4.407275
1364.159 ; 4.380381
1364.585 ; 4.365582
1365.011 ; 4.349684
1365.438 ; 4.332468
1365.864 ; 4.313795
1366.29 ; 4.293345
1366.716 ; 4.270746
1367.104 ; 4.247873
1367.491 ; 4.22238
1367.879 ; 4.193487
1368.266 ; 4.160474
1368.46 ; 4.141985
1368.654 ; 4.121944
1368.848 ; 4.100107
1369.041 ; 4.076302
1369.235 ; 4.049917
1369.429 ; 4.020631
1369.526 ; 4.004748
1369.623 ; 3.987953
1369.72 ; 3.970189
1369.816 ; 3.951606
1369.913 ; 3.931791
1370.01 ; 3.910937
1370.107 ; 3.889101
1370.204 ; 3.866415
1370.253 ; 3.854702
1370.301 ; 3.843115
1370.35 ; 3.831225
1370.398 ; 3.819578
1370.447 ; 3.807767
1370.495 ; 3.796363
1370.543 ; 3.785227
1370.591 ; 3.774478
1370.64 ; 3.76405
1370.688 ; 3.754528
1370.737 ; 3.745703
1370.785 ; 3.738141
1370.834 ; 3.731763
1370.882 ; 3.727084
1370.931 ; 3.724197
1370.979 ; 3.723524
1371.028 ; 3.725377
1371.076 ; 3.730035
1371.125 ; 3.73808
1371.173 ; 3.749583
1371.27 ; 3.785467
1371.366 ; 3.840526
1371.463 ; 3.91949
1371.56 ; 4.025392
1371.657 ; 4.16138
1371.754 ; 4.329976
1371.851 ; 4.532787
1371.948 ; 4.770228
1372.141 ; 5.340002
1372.345 ; 6.054003
1372.549 ; 6.819596
1372.704 ; 7.382323
1372.839 ; 7.823023
1372.937 ; 8.098576
1373.0 ; 8.251474
1373.021 ; 8.297818
1373.091 ; 8.434587
1373.16 ; 8.541501
1373.312 ; 8.674724
1373.451 ; 8.673497
1373.589 ; 8.564657
1373.867 ; 8.090785
1374.006 ; 7.772059
1374.145 ; 7.430565
1374.278 ; 7.101914
1374.41 ; 6.788739
1374.477 ; 6.63824
1374.543 ; 6.496881
1374.609 ; 6.363041
1374.675 ; 6.237171
1374.742 ; 6.1178
1374.808 ; 6.008561
1374.874 ; 5.907523
1374.94 ; 5.814476
1375.006 ; 5.729109
1375.072 ; 5.651034
1375.138 ; 5.579808
1375.204 ; 5.514956
1375.271 ; 5.455132
1375.337 ; 5.401619
1375.403 ; 5.352993
1375.469 ; 5.308783
1375.536 ; 5.267963
1375.602 ; 5.231329
1375.668 ; 5.19786
1375.734 ; 5.167205
1375.801 ; 5.138638
1375.867 ; 5.112725
1375.933 ; 5.088768
1375.999 ; 5.066545
1376.066 ; 5.045557
1376.132 ; 5.026255
1376.264 ; 4.991157
1376.397 ; 4.959722
1376.529 ; 4.931678
1376.662 ; 4.90603
1376.794 ; 4.882736
1376.927 ; 4.861107
1377.059 ; 4.841209
1377.324 ; 4.805185
1377.665 ; 4.76495
1378.006 ; 4.729979
1378.347 ; 4.699056
1378.687 ; 4.671402
1379.028 ; 4.646232
1379.368 ; 4.623228
1379.709 ; 4.601895
1380.049 ; 4.582069
1380.731 ; 4.545745
1381.412 ; 4.51292
1382.093 ; 4.482584
1382.774 ; 4.454091
1383.582 ; 4.422005
1384.389 ; 4.391222
1385.196 ; 4.361202
1386.003 ; 4.331538
1386.962 ; 4.296262
1387.921 ; 4.26044
1388.88 ; 4.223512
1389.839 ; 4.184853
1390.798 ; 4.143683
1391.757 ; 4.09897
1392.237 ; 4.074806
1392.716 ; 4.049138
1393.196 ; 4.021457
1393.675 ; 3.991345
1394.054 ; 3.965281
1394.432 ; 3.936772
1394.811 ; 3.904926
1395.0 ; 3.887499
1395.189 ; 3.868806
1395.379 ; 3.848502
1395.568 ; 3.826517
1395.663 ; 3.81469
1395.757 ; 3.802419
1395.852 ; 3.789398
1395.946 ; 3.775862
1396.041 ; 3.76149
1396.136 ; 3.746402
1396.231 ; 3.730601
1396.325 ; 3.714297
1396.373 ; 3.705737
1396.42 ; 3.697221
1396.467 ; 3.68859
1396.514 ; 3.679867
1396.562 ; 3.670894
1396.609 ; 3.66208
1396.656 ; 3.653278
1396.703 ; 3.644538
1396.773 ; 3.631754
1396.842 ; 3.619616
1396.912 ; 3.60803
1396.981 ; 3.597621
1397.051 ; 3.588436
1397.12 ; 3.581124
1397.189 ; 3.575969
1397.258 ; 3.573437
1397.328 ; 3.574064
1397.397 ; 3.578364
1397.467 ; 3.587023
1397.536 ; 3.600345
1397.606 ; 3.619264
1397.675 ; 3.643746
1397.813 ; 3.711818
1397.952 ; 3.808206
1398.091 ; 3.933358
1398.368 ; 4.259686
1398.52 ; 4.469186
1398.671 ; 4.684045
1398.81 ; 4.875651
1398.91 ; 5.003293
1398.991 ; 5.097316
1399.0 ; 5.107152
1399.03 ; 5.138982
1399.131 ; 5.2344
1399.287 ; 5.341791
1399.409 ; 5.389007
1399.53 ; 5.403581
1399.756 ; 5.351991
1399.982 ; 5.220365
1400.095 ; 5.135159
1400.208 ; 5.042894
1400.321 ; 4.947573
1400.434 ; 4.852631
1400.547 ; 4.760812
1400.604 ; 4.71635
1400.66 ; 4.674138
1400.717 ; 4.632814
1400.773 ; 4.593933
1400.829 ; 4.556822
1400.885 ; 4.521518
1400.951 ; 4.48224
1401.016 ; 4.445996
1401.081 ; 4.41211
1401.146 ; 4.380496
1401.212 ; 4.350604
1401.277 ; 4.323216
1401.342 ; 4.297728
1401.407 ; 4.274
1401.473 ; 4.251564
1401.538 ; 4.230962
1401.603 ; 4.211709
1401.668 ; 4.193677
1401.733 ; 4.17675
1401.798 ; 4.160816
1401.863 ; 4.145775
1401.928 ; 4.131535
1401.994 ; 4.117811
1402.059 ; 4.104941
1402.189 ; 4.080868
1402.319 ; 4.058653
1402.449 ; 4.037943
1402.58 ; 4.018316
1402.71 ; 3.999854
1402.97 ; 3.965322
1403.179 ; 3.93935
1403.387 ; 3.914696
1403.804 ; 3.867869
1404.221 ; 3.82334
1404.637 ; 3.780217
1405.02 ; 3.741048
1405.402 ; 3.702049
1406.166 ; 3.622865
1406.93 ; 3.540099
1407.694 ; 3.451478
1408.458 ; 3.354575
1408.84 ; 3.302148
1409.222 ; 3.246527
1409.604 ; 3.187236
1409.986 ; 3.123723
1410.368 ; 3.05533
1410.75 ; 2.981258
1411.133 ; 2.900315
1411.515 ; 2.811769
1411.897 ; 2.714067
1412.088 ; 2.66131
1412.279 ; 2.60568
1412.47 ; 2.546984
1412.661 ; 2.485053
1412.852 ; 2.419813
1413.043 ; 2.351407
1413.234 ; 2.280462
1413.425 ; 2.208655
1413.521 ; 2.17331
1413.616 ; 2.139809
1413.712 ; 2.108603
1413.807 ; 2.081951
1413.903 ; 2.061554
1413.998 ; 2.050882
1414.094 ; 2.053866
1414.189 ; 2.075871
1414.285 ; 2.124527
1414.38 ; 2.207873
1414.476 ; 2.339207
1414.571 ; 2.529845
1414.667 ; 2.801032
1414.762 ; 3.167231
1414.81 ; 3.396497
1414.858 ; 3.659728
1414.906 ; 3.960366
1414.953 ; 4.294451
1415.001 ; 4.679875
1415.049 ; 5.113812
1415.144 ; 6.131032
1415.24 ; 7.398706
1415.335 ; 8.920055
1415.44 ; 10.94211
1415.544 ; 13.32382
1415.614 ; 15.14778
1415.683 ; 17.12131
1415.822 ; 21.61283
1415.961 ; 26.72983
1416.1 ; 32.33229
1416.291 ; 40.42122
1416.482 ; 48.28064
1416.674 ; 55.09032
1416.769 ; 57.79644
1416.863 ; 59.92731
1417.0 ; 61.93164
1417.018 ; 62.09196
1417.075 ; 62.43746
1417.131 ; 62.53566
1417.244 ; 62.01337
1417.361 ; 60.50354
1417.477 ; 58.13154
1417.594 ; 54.99736
1417.711 ; 51.28823
1417.945 ; 42.88337
1418.168 ; 34.70742
1418.28 ; 30.85555
1418.391 ; 27.31888
1418.503 ; 24.08555
1418.614 ; 21.23981
1418.725 ; 18.75644
1418.781 ; 17.63794
1418.836 ; 16.62382
1418.89 ; 15.70634
1418.943 ; 14.87779
1418.996 ; 14.11685
1419.049 ; 13.41964
1419.102 ; 12.7822
1419.155 ; 12.20046
1419.208 ; 11.67039
1419.261 ; 11.18801
